,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,total_loss,style_loss,content_loss
0,0.0,0.0,0.0,0.0,0.0,7699325.504892435,7699325.504890368,2.1965736853720143e-06
1,0.016666666666666666,0.0002777777777777767,0.0002777777777777767,0.0002777777777777767,0.0002777777777777767,1099139154.5842664,1098196356.184891,942798.3838194445
2,0.03333333333333333,0.000555555555555555,0.000555555555555555,0.000555555555555555,0.000555555555555555,3191588627.1600003,3181621207.253343,9967404.934444444
3,0.05,0.0008333333333333334,0.0008333333333333334,0.0008333333333333334,0.0008333333333333334,4493629219.306666,4482151601.707843,11477609.245555555
4,0.06666666666666667,0.00111111111111111,0.00111111111111111,0.00111111111111111,0.00111111111111111,5762007184.693333,5749411972.196294,12595213.315555556
5,0.08333333333333333,0.0013888888888888883,0.0013888888888888883,0.0013888888888888883,0.0013888888888888883,6930243435.8933325,6917406037.547687,12837390.033333333
6,0.1,0.0016666666666666668,0.0016666666666666668,0.0016666666666666668,0.0016666666666666668,7815356405.222222,7802056249.103125,13300133.373333333
7,0.11666666666666667,0.0019444444444444433,0.0019444444444444433,0.0019444444444444433,0.0019444444444444433,8531367553.866667,8518118040.676553,13249509.322222222
8,0.13333333333333333,0.002222222222222222,0.002222222222222222,0.002222222222222222,0.002222222222222222,8980304585.742222,8966589153.494305,13715398.971111111
9,0.15,0.0025,0.0025,0.0025,0.0025,9392913167.671112,9379307738.667665,13605416.02222222
10,0.16666666666666666,0.0027777777777777766,0.0027777777777777766,0.0027777777777777766,0.0027777777777777766,9718157292.16,9704475452.516516,13681909.706666667
11,0.18333333333333332,0.003055555555555555,0.003055555555555555,0.003055555555555555,0.003055555555555555,10028890308.284445,10015097906.276562,13792380.935555555
12,0.2,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,10259209128.164446,10245609663.360945,13599503.391111111
13,0.21666666666666667,0.0036111111111111096,0.0036111111111111096,0.0036111111111111096,0.0036111111111111096,10459522614.008888,10445594187.307644,13928456.875555554
14,0.23333333333333334,0.0038888888888888883,0.0038888888888888883,0.0038888888888888883,0.0038888888888888883,10641383926.711111,10627559970.347637,13824031.935555555
15,0.25,0.004166666666666667,0.004166666666666667,0.004166666666666667,0.004166666666666667,10794891699.786665,10780959539.414349,13932143.295555556
16,0.26666666666666666,0.004444444444444444,0.004444444444444444,0.004444444444444444,0.004444444444444444,10919410660.355556,10905475299.76989,13935347.533333333
17,0.2833333333333333,0.004722222222222222,0.004722222222222222,0.004722222222222222,0.004722222222222222,11075758470.764444,11061693535.787678,14064871.05777778
18,0.3,0.005,0.005,0.005,0.005,11220197263.484444,11206214506.027674,13982752.502222221
19,0.31666666666666665,0.005277777777777776,0.005277777777777776,0.005277777777777776,0.005277777777777776,11314147088.186666,11300166533.334312,13980630.495555555
20,0.3333333333333333,0.005555555555555555,0.005555555555555555,0.005555555555555555,0.005555555555555555,11465444625.288889,11451248221.512115,14196383.639999999
21,0.35,0.005833333333333333,0.005833333333333333,0.005833333333333333,0.005833333333333333,11521509703.475555,11507411171.769894,14098613.27111111
22,0.36666666666666664,0.00611111111111111,0.00611111111111111,0.00611111111111111,0.00611111111111111,11629576926.604445,11615673294.15211,13903685.32
23,0.38333333333333336,0.006388888888888888,0.006388888888888888,0.006388888888888888,0.006388888888888888,11723301040.124445,11708954542.294323,14346505.015555557
24,0.4,0.006666666666666667,0.006666666666666667,0.006666666666666667,0.006666666666666667,11758433401.222223,11744577363.272108,13855988.322222222
25,0.4166666666666667,0.006944444444444445,0.006944444444444445,0.006944444444444445,0.006944444444444445,11852531257.173334,11838289801.885479,14241467.724444445
26,0.43333333333333335,0.007222222222222222,0.007222222222222222,0.007222222222222222,0.007222222222222222,11937916650.053333,11923977830.61433,13938810.575555556
27,0.45,0.007500000000000001,0.007500000000000001,0.007500000000000001,0.007500000000000001,11971363838.151112,11957231834.667692,14132017.620000001
28,0.4666666666666667,0.0077777777777777776,0.0077777777777777776,0.0077777777777777776,0.0077777777777777776,12058603442.73778,12044503486.22321,14099941.626666667
29,0.48333333333333334,0.008055555555555555,0.008055555555555555,0.008055555555555555,0.008055555555555555,12115171098.142221,12101020167.041008,14150921.366666667
30,0.5,0.008333333333333333,0.008333333333333333,0.008333333333333333,0.008333333333333333,12153842738.382223,12139568369.42324,14274344.897777777
31,0.5166666666666667,0.008611111111111113,0.008611111111111113,0.008611111111111113,0.008611111111111113,12202976955.466667,12188806494.649914,14170411.495555555
32,0.5333333333333333,0.008888888888888889,0.008888888888888889,0.008888888888888889,0.008888888888888889,12269604598.391111,12255362799.147673,14241866.793333333
33,0.55,0.009166666666666667,0.009166666666666667,0.009166666666666667,0.009166666666666667,12288149277.777777,12273646487.538809,14502799.468888888
34,0.5666666666666667,0.009444444444444445,0.009444444444444445,0.009444444444444445,0.009444444444444445,12338884971.164446,12324740592.285454,14144374.962222222
35,0.5833333333333334,0.009722222222222222,0.009722222222222222,0.009722222222222222,0.009722222222222222,12388898019.102222,12374335397.192135,14562645.691111112
36,0.6,0.01,0.01,0.01,0.01,12473824815.102222,12459668166.187704,14156650.384444444
37,0.6166666666666667,0.010277777777777778,0.010277777777777778,0.010277777777777778,0.010277777777777778,12496012422.897778,12481547814.898808,14464622.775555555
38,0.6333333333333333,0.010555555555555556,0.010555555555555556,0.010555555555555556,0.010555555555555556,12520707290.924444,12506434928.8544,14272343.78
39,0.65,0.010833333333333334,0.010833333333333334,0.010833333333333334,0.010833333333333334,12575893053.564445,12561591774.081022,14301348.904444445
40,0.6666666666666666,0.01111111111111111,0.01111111111111111,0.01111111111111111,0.01111111111111111,12567400594.493334,12553248549.761055,14152071.397777777
41,0.6833333333333333,0.01138888888888889,0.01138888888888889,0.01138888888888889,0.01138888888888889,12644387396.88889,12629837851.521038,14549516.506666666
42,0.7,0.011666666666666665,0.011666666666666665,0.011666666666666665,0.011666666666666665,12705795975.448889,12691743248.143246,14052753.666666666
43,0.7166666666666667,0.011944444444444445,0.011944444444444445,0.011944444444444445,0.011944444444444445,12700826391.786665,12686400316.51659,14426119.211111112
44,0.7333333333333333,0.012222222222222221,0.012222222222222221,0.012222222222222221,0.012222222222222221,12769398902.364445,12755017145.672163,14381700.302222222
45,0.75,0.0125,0.0125,0.0125,0.0125,12767016339.208889,12752779273.316603,14237123.688888887
46,0.7666666666666667,0.012777777777777779,0.012777777777777779,0.012777777777777779,0.012777777777777779,12821087961.271112,12806855539.129915,14232341.811111113
47,0.7833333333333333,0.013055555555555555,0.013055555555555555,0.013055555555555555,0.013055555555555555,12807843974.942223,12793469210.383244,14374770.02222222
48,0.8,0.013333333333333334,0.013333333333333334,0.013333333333333334,0.013333333333333334,12840015705.795555,12825761783.112156,14253898.413333332
49,0.8166666666666667,0.01361111111111111,0.01361111111111111,0.01361111111111111,0.01361111111111111,12883664604.764444,12869594207.787682,14070430.546666665
50,0.8333333333333334,0.01388888888888889,0.01388888888888889,0.01388888888888889,0.01388888888888889,12910539943.502222,12896308520.036592,14231438.726666667
51,0.85,0.014166666666666666,0.014166666666666666,0.014166666666666666,0.014166666666666666,12935956388.062222,12921641096.747705,14315297.44
52,0.8666666666666667,0.014444444444444446,0.014444444444444446,0.014444444444444446,0.014444444444444446,13001636714.0,12987652360.1788,13984382.555555554
53,0.8833333333333333,0.014722222222222222,0.014722222222222222,0.014722222222222222,0.014722222222222222,12941471438.48889,12927061961.60102,14409525.466666667
54,0.9,0.015000000000000001,0.015000000000000001,0.015000000000000001,0.015000000000000001,13007966393.813334,12993665743.289927,14300671.1
55,0.9166666666666666,0.015277777777777777,0.015277777777777777,0.015277777777777777,0.015277777777777777,13030648066.675556,13016066075.521063,14581968.373333333
56,0.9333333333333333,0.015555555555555553,0.015555555555555553,0.015555555555555553,0.015555555555555553,13042323822.302221,13027995356.94324,14328408.486666668
57,0.95,0.01583333333333333,0.01583333333333333,0.01583333333333333,0.01583333333333333,13072309927.377777,13057738470.045477,14571444.620000001
58,0.9666666666666667,0.016111111111111114,0.016111111111111114,0.016111111111111114,0.016111111111111114,13091928738.728888,13077608293.476597,14320467.742222222
59,0.9833333333333333,0.016388888888888887,0.016388888888888887,0.016388888888888887,0.016388888888888887,13102800605.102222,13088382575.71658,14418082.282222223
60,1.0,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.016666666666666666,13143746470.542223,13129414028.161058,14332472.873333333
61,1.0166666666666666,0.016944444444444443,0.016944444444444443,0.016944444444444443,0.016944444444444443,13142391305.831112,13127873003.734396,14518334.355555555
62,1.0333333333333334,0.017222222222222226,0.017222222222222226,0.017222222222222226,0.017222222222222226,13179851876.693333,13165394966.969936,14456920.246666666
63,1.05,0.0175,0.0175,0.0175,0.0175,13182674427.315556,13168173474.916613,14500943.971111111
64,1.0666666666666667,0.01777777777777778,0.01777777777777778,0.01777777777777778,0.01777777777777778,13169558393.875555,13155430727.894388,14127712.906666666
65,1.0833333333333333,0.018055555555555554,0.018055555555555554,0.018055555555555554,0.018055555555555554,13196661817.92,13182218731.734396,14443076.266666668
66,1.1,0.018333333333333333,0.018333333333333333,0.018333333333333333,0.018333333333333333,13281935310.4,13267666698.454388,14268596.613333333
67,1.1166666666666667,0.018611111111111113,0.018611111111111113,0.018611111111111113,0.018611111111111113,13275770546.613335,13261412670.792192,14357899.382222224
68,1.1333333333333333,0.01888888888888889,0.01888888888888889,0.01888888888888889,0.01888888888888889,13261167459.404446,13246753104.9966,14414465.591111112
69,1.15,0.019166666666666665,0.019166666666666665,0.019166666666666665,0.019166666666666665,13309498388.96,13295175307.023268,14323041.137777777
70,1.1666666666666667,0.019444444444444445,0.019444444444444445,0.019444444444444445,0.019444444444444445,13330306857.28,13315957100.30327,14349786.886666667
71,1.1833333333333333,0.019722222222222217,0.019722222222222217,0.019722222222222217,0.019722222222222217,13351278147.11111,13336821505.352169,14456651.462222222
72,1.2,0.02,0.02,0.02,0.02,13355347962.062222,13340908548.765497,14439382.513333332
73,1.2166666666666666,0.020277777777777777,0.020277777777777777,0.020277777777777777,0.020277777777777777,13366448071.733334,13352072715.592203,14375395.83111111
74,1.2333333333333334,0.020555555555555556,0.020555555555555556,0.020555555555555556,0.020555555555555556,13370091430.346668,13355562817.067724,14528645.64888889
75,1.25,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,13422189348.035555,13407721408.498857,14467990.833333334
76,1.2666666666666666,0.021111111111111112,0.021111111111111112,0.021111111111111112,0.021111111111111112,13385068322.124445,13370682463.787733,14385920.833333334
77,1.2833333333333334,0.02138888888888889,0.02138888888888889,0.02138888888888889,0.02138888888888889,13350390524.142221,13336126932.978796,14263578.0
78,1.3,0.021666666666666667,0.021666666666666667,0.021666666666666667,0.021666666666666667,13386945297.546667,13372486378.596594,14458846.24888889
79,1.3166666666666667,0.021944444444444447,0.021944444444444447,0.021944444444444447,0.021944444444444447,13409453810.906668,13394921171.841026,14532666.897777777
80,1.3333333333333333,0.02222222222222222,0.02222222222222222,0.02222222222222222,0.02222222222222222,13455711524.497778,13441497333.974403,14214231.862222223
81,1.35,0.022500000000000003,0.022500000000000003,0.022500000000000003,0.022500000000000003,13454637538.835554,13440301848.107697,14335602.115555556
82,1.3666666666666667,0.02277777777777778,0.02277777777777778,0.02277777777777778,0.02277777777777778,13418202192.266666,13403975916.87215,14226282.182222223
83,1.3833333333333333,0.023055555555555555,0.023055555555555555,0.023055555555555555,0.023055555555555555,13456604496.844444,13442101903.574377,14502609.78
84,1.4,0.02333333333333333,0.02333333333333333,0.02333333333333333,0.02333333333333333,13467693966.844444,13453447568.712185,14246365.34
85,1.4166666666666667,0.023611111111111114,0.023611111111111114,0.023611111111111114,0.023611111111111114,13506571700.568888,13491975272.889954,14596495.773333333
86,1.4333333333333333,0.023888888888888887,0.023888888888888887,0.023888888888888887,0.023888888888888887,13521426809.44,13507174054.329954,14252770.8
87,1.45,0.024166666666666666,0.024166666666666666,0.024166666666666666,0.024166666666666666,13467318161.537779,13452803149.58329,14515073.466666667
88,1.4666666666666666,0.024444444444444442,0.024444444444444442,0.024444444444444442,0.024444444444444442,13511548157.573334,13497255672.249918,14292454.006666666
89,1.4833333333333334,0.024722222222222222,0.024722222222222222,0.024722222222222222,0.024722222222222222,13500658104.551111,13486265576.32108,14392467.120000001
90,1.5,0.025,0.025,0.025,0.025,13563855424.577778,13549668998.472162,14186391.382222224
91,1.5166666666666666,0.025277777777777777,0.025277777777777777,0.025277777777777777,0.025277777777777777,13535388877.848888,13520891449.103296,14497439.544444446
92,1.5333333333333334,0.025555555555555557,0.025555555555555557,0.025555555555555557,0.025555555555555557,13590213661.813334,13575872839.894392,14340744.564444445
93,1.55,0.025833333333333333,0.025833333333333333,0.025833333333333333,0.025833333333333333,13574057102.817778,13559530546.276615,14526552.295555556
94,1.5666666666666667,0.026111111111111116,0.026111111111111116,0.026111111111111116,0.026111111111111116,13640608464.08889,13626157684.267738,14450744.27111111
95,1.5833333333333333,0.02638888888888889,0.02638888888888889,0.02638888888888889,0.02638888888888889,13613456791.546667,13599075187.129974,14381590.49111111
96,1.6,0.02666666666666667,0.02666666666666667,0.02666666666666667,0.02666666666666667,13585719843.6,13571452163.627726,14267705.188888887
97,1.6166666666666667,0.026944444444444444,0.026944444444444444,0.026944444444444444,0.026944444444444444,13616228409.51111,13601447135.21886,14781288.813333333
98,1.6333333333333333,0.02722222222222222,0.02722222222222222,0.02722222222222222,0.02722222222222222,13666877667.315556,13652523800.10772,14353859.497777779
99,1.65,0.0275,0.0275,0.0275,0.0275,13633292232.195555,13618792056.81884,14500175.784444444
